sentence_orig,sentence,label,label_source,has_signoff
next dentist,next dentist,task,mslatte,0
reschedule retro,reschedule retro,task,mslatte,0
phone ortho,phone ortho,task,mslatte,0
huawei invoice,huawei invoice,task,mslatte,0
plan weekend with kids,plan weekend with kids,task,mslatte,0
practice jokes,practice jokes,task,mslatte,0
chem hw 7,chem hw 7,task,mslatte,0
set up retrospective,set up retrospective,task,mslatte,0
my hat,my hat,task,mslatte,0
macbook order,macbook order,task,mslatte,0
intern eval,intern eval,task,mslatte,0
sort basement,sort basement,task,mslatte,0
change pcp,change pcp,task,mslatte,0
order baby shower food,order baby shower food,task,mslatte,0
repair phone screen,repair phone screen,task,mslatte,0
call about parking,call about parking,task,mslatte,0
link to survey,link to survey,task,mslatte,0
amazon sales,amazon sales,task,mslatte,0
send signed tax forms,send signed tax forms,task,mslatte,0
buy pill pockets,buy pill pockets,task,mslatte,0
book room for meeting,book room for meeting,task,mslatte,0
call periyappa,call periyappa,task,mslatte,0
review deliverables,review deliverables,task,mslatte,0
filing papers,filing papers,task,mslatte,0
call hafele,call hafele,task,mslatte,0
call log,call log,task,mslatte,0
post hours,post hours,task,mslatte,0
xmas story,xmas story,task,mslatte,0
call rea,call rea,task,mslatte,0
text crash,text crash,task,mslatte,0
clean up sublime text,clean up sublime text,task,mslatte,0
music track,music track,task,mslatte,0
ad campaign,ad campaign,task,mslatte,0
birthday gift list,birthday gift list,task,mslatte,0
get fax number,get fax number,task,mslatte,0
bring in rug,bring in rug,task,mslatte,0
national trust card,national trust card,task,mslatte,0
call boyce,call boyce,task,mslatte,0
bring study materials,bring study materials,task,mslatte,0
8 reports,8 reports,task,mslatte,0
their eyes were watching god,their eyes were watching god,task,mslatte,0
puritans pride,puritans pride,task,mslatte,0
wageworks submit,wageworks submit,task,mslatte,0
bring broom,bring broom,task,mslatte,0
get contraception,get contraception,task,mslatte,0
get gas tank filled,get gas tank filled,task,mslatte,0
call emilian,call emilian,task,mslatte,0
jurrasic park,jurrasic park,task,mslatte,0
more bookmarks,more bookmarks,task,mslatte,0
gender paper,gender paper,task,mslatte,0
start batch,start batch,task,mslatte,0
finish chairs,finish chairs,task,mslatte,0
lsu email,lsu email,task,mslatte,0
pay amex corporate card,pay amex corporate card,task,mslatte,0
update plans,update plans,task,mslatte,0
call beibei,call beibei,task,mslatte,0
lc app,lc app,task,mslatte,0
leave light on,leave light on,task,mslatte,0
c5 revision,c5 revision,task,mslatte,0
plan history,plan history,task,mslatte,0
video schedule,video schedule,task,mslatte,0
light bulbs downstairs,light bulbs downstairs,task,mslatte,0
marriage certs,marriage certs,task,mslatte,0
2 pair of shorts,2 pair of shorts,task,mslatte,0
paint ceiling trim,paint ceiling trim,task,mslatte,0
start poster,start poster,task,mslatte,0
fix outdoor lighting,fix outdoor lighting,task,mslatte,0
country songs,country songs,task,mslatte,0
employee checklist,employee checklist,task,mslatte,0
clean air filters,clean air filters,task,mslatte,0
fix credit card,fix credit card,task,mslatte,0
email mccarthy,email mccarthy,task,mslatte,0
make annual exam appt,make annual exam appt,task,mslatte,0
fix laundry door,fix laundry door,task,mslatte,0
secondary employment,secondary employment,task,mslatte,0
small bags,small bags,task,mslatte,0
bmw response,bmw response,task,mslatte,0
countertop samples,countertop samples,task,mslatte,0
clean cook,clean cook,task,mslatte,0
pick up glassess,pick up glassess,task,mslatte,0
write exam,write exam,task,mslatte,0
call anant,call anant,task,mslatte,0
rj invoice,rj invoice,task,mslatte,0
ss address change,ss address change,task,mslatte,0
accomplishment list,accomplishment list,task,mslatte,0
antifreeze in truck,antifreeze in truck,task,mslatte,0
clean crawl space,clean crawl space,task,mslatte,0
call seek,call seek,task,mslatte,0
honda registration,honda registration,task,mslatte,0
change giffgaff goodybag,change giffgaff goodybag,task,mslatte,0
print stats assignment,print stats assignment,task,mslatte,0
tidy linen cupboard,tidy linen cupboard,task,mslatte,0
hq visit,hq visit,task,mslatte,0
call xuemei,call xuemei,task,mslatte,0
faucet leak,faucet leak,task,mslatte,0
fed ex form,fed ex form,task,mslatte,0
sensodyne,sensodyne,task,mslatte,0
extend library book,extend library book,task,mslatte,0
pay anna,pay anna,task,mslatte,0
next payment,next payment,task,mslatte,0
check truck fluids,check truck fluids,task,mslatte,0
essay #3,essay #3,task,mslatte,0
write my christmas list,write my christmas list,task,mslatte,0
call miso,call miso,task,mslatte,0
clean ur desk,clean ur desk,task,mslatte,0
shower leak,shower leak,task,mslatte,0
canned frozen corn,canned frozen corn,task,mslatte,0
hery call,hery call,task,mslatte,0
branded shirts,branded shirts,task,mslatte,0
infographic project,infographic project,task,mslatte,0
id proof,id proof,task,mslatte,0
email bands,email bands,task,mslatte,0
update one drive,update one drive,task,mslatte,0
instacart refund,instacart refund,task,mslatte,0
redo closet,redo closet,task,mslatte,0
load the dishwasher,load the dishwasher,task,mslatte,0
review my cv,review my cv,task,mslatte,0
foundation,foundation,task,mslatte,0
email anele,email anele,task,mslatte,0
call dfr,call dfr,task,mslatte,0
zbrush,zbrush,task,mslatte,0
call cpw,call cpw,task,mslatte,0
print scholarship app,print scholarship app,task,mslatte,0
new job posting,new job posting,task,mslatte,0
feed jasper,feed jasper,task,mslatte,0
buy silver earrings,buy silver earrings,task,mslatte,0
call paresh,call paresh,task,mslatte,0
camping towel,camping towel,task,mslatte,0
set up gas bill,set up gas bill,task,mslatte,0
call wine,call wine,task,mslatte,0
call windows,call windows,task,mslatte,0
pay rego for car,pay rego for car,task,mslatte,0
text omi,text omi,task,mslatte,0
waste managment,waste managment,task,mslatte,0
vacuum the whole house,vacuum the whole house,task,mslatte,0
change address at work,change address at work,task,mslatte,0
buy red peppers,buy red peppers,task,mslatte,0
folding door,folding door,task,mslatte,0
text prathamesh,text prathamesh,task,mslatte,0
nikki,nikki,task,mslatte,0
call umashanker,call umashanker,task,mslatte,0
coachella presale,coachella presale,task,mslatte,0
omd follow up,omd follow up,task,mslatte,0
stats chapter 9,stats chapter 9,task,mslatte,0
switch to backpack,switch to backpack,task,mslatte,0
set up turntable,set up turntable,task,mslatte,0
add references,add references,task,mslatte,0
signature pad,signature pad,task,mslatte,0
animation,animation,task,mslatte,0
sharding,sharding,task,mslatte,0
book flights for summer,book flights for summer,task,mslatte,0
enroll in health care,enroll in health care,task,mslatte,0
tutoring 2,tutoring 2,task,mslatte,0
ad agencies,ad agencies,task,mslatte,0
stirrup leathers,stirrup leathers,task,mslatte,0
kijiji adds,kijiji adds,task,mslatte,0
look into massages,look into massages,task,mslatte,0
pay heating bill,pay heating bill,task,mslatte,0
fix windows,fix windows,task,mslatte,0
honors meeting,honors meeting,task,mslatte,0
commission sheet,commission sheet,task,mslatte,0
qualifying event,qualifying event,task,mslatte,0
email the doctor,email the doctor,task,mslatte,0
straighten kitchen,straighten kitchen,task,mslatte,0
leave feedback for ebay,leave feedback for ebay,task,mslatte,0
go through binder,go through binder,task,mslatte,0
global entry sign up,global entry sign up,task,mslatte,0
english journals,english journals,task,mslatte,0
walmart plastic containers,walmart plastic containers,task,mslatte,0
study for latin quiz,study for latin quiz,task,mslatte,0
set up auto pay,set up auto pay,task,mslatte,0
add photos to social media,add photos to social media,task,mslatte,0
meditation 8 minutes,meditation 8 minutes,task,mslatte,0
call pad,call pad,task,mslatte,0
filming schedule,filming schedule,task,mslatte,0
top up ez link card,top up ez link card,task,mslatte,0
return calls,return calls,task,mslatte,0
nook book,nook book,task,mslatte,0
paint flower box,paint flower box,task,mslatte,0
collect iphone,collect iphone,task,mslatte,0
set my alarm,set my alarm,task,mslatte,0
reply to flora,reply to flora,task,mslatte,0
make chocolate cookies,make chocolate cookies,task,mslatte,0
order pizza hut,order pizza hut,task,mslatte,0
hardware store bulbs,hardware store bulbs,task,mslatte,0
submit mileage claim,submit mileage claim,task,mslatte,0
vodafone direct debit,vodafone direct debit,task,mslatte,0
order light fixtures,order light fixtures,task,mslatte,0
dissertation edits,dissertation edits,task,mslatte,0
science test study,science test study,task,mslatte,0
strandmon wing chair,strandmon wing chair,task,mslatte,0
decorate nursery,decorate nursery,task,mslatte,0
exit counseling,exit counseling,task,mslatte,0
sign into drop box,sign into drop box,task,mslatte,0
electrician appt,electrician appt,task,mslatte,0
find local gym,find local gym,task,mslatte,0
check battery water,check battery water,task,mslatte,0
buy write thank you cards,buy write thank you cards,task,mslatte,0
water bottle,water bottle,task,mslatte,0
get folders for school,get folders for school,task,mslatte,0
call macro,call macro,task,mslatte,0
clean lobby,clean lobby,task,mslatte,0
get gold paint,get gold paint,task,mslatte,0
wash underwear,wash underwear,task,mslatte,0
follow up with adam,follow up with adam,task,mslatte,0
order resistance band,order resistance band,task,mslatte,0
call purvin,call purvin,task,mslatte,0
sort clothes out,sort clothes out,task,mslatte,0
at t installation,at t installation,task,mslatte,0
epq presentation,epq presentation,task,mslatte,0
aws shutdown,aws shutdown,task,mslatte,0
read journal club paper,read journal club paper,task,mslatte,0
dissertation paper,dissertation paper,task,mslatte,0
vacuum guest room,vacuum guest room,task,mslatte,0
print sermon notes,print sermon notes,task,mslatte,0
big rug,big rug,task,mslatte,0
text aynak,text aynak,task,mslatte,0
work on business project,work on business project,task,mslatte,0
learn objective c,learn objective c,task,mslatte,0
transfer 0k,transfer 0k,task,mslatte,0
car service reservation,car service reservation,task,mslatte,0
10 pm class,10 pm class,task,mslatte,0
immigration paper,immigration paper,task,mslatte,0
pay jasuwha,pay jasuwha,task,mslatte,0
fix bath,fix bath,task,mslatte,0
grammar lessons,grammar lessons,task,mslatte,0
call credit card co,call credit card co,task,mslatte,0
email kory,email kory,task,mslatte,0
book atl travel,book atl travel,task,mslatte,0
text sruthi,text sruthi,task,mslatte,0
pay xfinity bill,pay xfinity bill,task,mslatte,0
write wedding sermon,write wedding sermon,task,mslatte,0
window contractor,window contractor,task,mslatte,0
email thommen,email thommen,task,mslatte,0
check salary payments,check salary payments,task,mslatte,0
set up alarm,set up alarm,task,mslatte,0
pay telus bill,pay telus bill,task,mslatte,0
cancel showtime,cancel showtime,task,mslatte,0
signature on phone,signature on phone,task,mslatte,0
three tops,three tops,task,mslatte,0
call akriti,call akriti,task,mslatte,0
buy seattle tix,buy seattle tix,task,mslatte,0
brainstorm christmas gifts,brainstorm christmas gifts,task,mslatte,0
gamescom meetings,gamescom meetings,task,mslatte,0
hdmf,hdmf,task,mslatte,0
take laundry upstairs,take laundry upstairs,task,mslatte,0
text manny,text manny,task,mslatte,0
charge i pod,charge i pod,task,mslatte,0
apply somewhere,apply somewhere,task,mslatte,0
blindsight,blindsight,task,mslatte,0
trimethoprim,trimethoprim,task,mslatte,0
upstairs hallway,upstairs hallway,task,mslatte,0
replace front steps,replace front steps,task,mslatte,0
call repairman,call repairman,task,mslatte,0
deposit amazon gift card,deposit amazon gift card,task,mslatte,0
outfit for sunday night,outfit for sunday night,task,mslatte,0
get bike fixed up,get bike fixed up,task,mslatte,0
schedule sm posts,schedule sm posts,task,mslatte,0
watch pluralsight,watch pluralsight,task,mslatte,0
object detection,object detection,task,mslatte,0
other meetings,other meetings,task,mslatte,0
fb promo,fb promo,task,mslatte,0
code of business conduct,code of business conduct,task,mslatte,0
call wow,call wow,task,mslatte,0
apcs hw,apcs hw,task,mslatte,0
clean kitchen stove,clean kitchen stove,task,mslatte,0
sbi acc,sbi acc,task,mslatte,0
clean baby bath,clean baby bath,task,mslatte,0
splash page,splash page,task,mslatte,0
appointment with dean,appointment with dean,task,mslatte,0
errata,errata,task,mslatte,0
book dubrovnik flights,book dubrovnik flights,task,mslatte,0
aa email,aa email,task,mslatte,0
router setting,router setting,task,mslatte,0
pf forms,pf forms,task,mslatte,0
print the resume,print the resume,task,mslatte,0
schedule girls haircut,schedule girls haircut,task,mslatte,0
finish countertop,finish countertop,task,mslatte,0
look over syllabus,look over syllabus,task,mslatte,0
ship calculator,ship calculator,task,mslatte,0
dad icloud,dad icloud,task,mslatte,0
pick up atorvastatin,pick up atorvastatin,task,mslatte,0
set up dvd player,set up dvd player,task,mslatte,0
seafood pancake,seafood pancake,task,mslatte,0
credit statement,credit statement,task,mslatte,0
back up batteries,back up batteries,task,mslatte,0
hydrotherapy,hydrotherapy,task,mslatte,0
vacation tracking,vacation tracking,task,mslatte,0
pay delle,pay delle,task,mslatte,0
dijon mustard,dijon mustard,task,mslatte,0
call juho,call juho,task,mslatte,0
send signature,send signature,task,mslatte,0
window tint for car,window tint for car,task,mslatte,0
blueberry farm,blueberry farm,task,mslatte,0
cat food water,cat food water,task,mslatte,0
made to stick,made to stick,task,mslatte,0
cremini mushrooms,cremini mushrooms,task,mslatte,0
open course,open course,task,mslatte,0
buy new comforter,buy new comforter,task,mslatte,0
mid layers,mid layers,task,mslatte,0
