sentence,label,label_source
The proposal is by next Friday.,deadline,synthetic
Make sure the article is until as soon as possible.,deadline,synthetic
The budget must be expected by February 14.,deadline,synthetic
The contract is by end of the day.,deadline,synthetic
Submit the paper expected by October 4.,deadline,synthetic
The schedule is due tomorrow.,deadline,synthetic
Submit the report until April 16 at 4pm.,deadline,synthetic
"Don't forget to send the memo before September 10, 2026.",deadline,synthetic
"Ensure the document is completed until May 22, 2026.",deadline,synthetic
Plan to have the analysis ready on or before next Sunday.,deadline,synthetic
* Deliver the summary no later than September 4.,deadline,synthetic
Make sure the contract is expected by December 14.,deadline,synthetic
Submit the overview by tomorrow.,deadline,synthetic
Ensure the project plan is completed no later than the day after tomorrow.,deadline,synthetic
Don't forget to deliver the paper before end of the week.,deadline,synthetic
- Submit the assignment until tomorrow.,deadline,synthetic
"Don't forget to finish the budget no later than December 19, 2026.",deadline,synthetic
Note: Finish the assignment before July 4.,deadline,synthetic
We should deliver the memo due August 2.,deadline,synthetic
We should complete the paper due in 3 weeks.,deadline,synthetic
Submit the paper by tomorrow.,deadline,synthetic
The overview is no later than September 5.,deadline,synthetic
The document is expected by next Monday.,deadline,synthetic
Is the documentation due February 1?,deadline,synthetic
- Email the paper by in 5 days.,deadline,synthetic
"The project plan must be until September 21, 2026.",deadline,synthetic
"Can you finalize the project plan expected by February 8, 2026?",deadline,synthetic
Is the schedule due ASAP?,deadline,synthetic
"Make sure the article is before December 23, 2026.",deadline,synthetic
The analysis is due June 13.,deadline,synthetic
Make sure the memo is on or before in 2 days.,deadline,synthetic
Please send the report by this Sunday.,deadline,synthetic
Is the presentation due March 8 at 2pm?,deadline,synthetic
The budget is on or before next Monday.,deadline,synthetic
"We should finish the document no later than June 4, 2026.",deadline,synthetic
"By 3 weeks, turn in the overview.",deadline,synthetic
Can you email the code fix due in 2 days?,deadline,synthetic
- Prepare the report on or before October 16.,deadline,synthetic
"By April 16, submit the document.",deadline,synthetic
The code fix must be no later than 5 days.,deadline,synthetic
The budget is by October 4.,deadline,synthetic
Don't forget to finish the documentation expected by September 20.,deadline,synthetic
Reminder: Email the analysis on or before the day after tomorrow.,deadline,synthetic
Can you submit the analysis on or before December 19 at 3pm?,deadline,synthetic
"The overview is before July 16, 2026.",deadline,synthetic
The paper must be before in 3 weeks.,deadline,synthetic
"Don't forget to deliver the memo until April 5, 2026.",deadline,synthetic
Submit the report on or before in 3 weeks.,deadline,synthetic
Submit the assignment due May 16.,deadline,synthetic
Submit the article due in 4 days.,deadline,synthetic
Please prepare the article on or before in 2 days.,deadline,synthetic
"By as soon as possible, finalize the budget.",deadline,synthetic
The memo must be before in 2 weeks.,deadline,synthetic
Don't forget to finalize the summary by in 6 days.,deadline,synthetic
The file must be before ASAP.,deadline,synthetic
Is the document due this Monday?,deadline,synthetic
Ensure the document is completed until the day after tomorrow.,deadline,synthetic
Submit the analysis no later than the day after tomorrow.,deadline,synthetic
Please hand in the presentation until May 24.,deadline,synthetic
Please complete the project plan on or before August 13.,deadline,synthetic
The documentation must be no later than March 3.,deadline,synthetic
Ensure the assignment is completed expected by tomorrow.,deadline,synthetic
"Don't forget to send the documentation on or before October 1, 2026.",deadline,synthetic
Plan to have the code fix ready before the day after tomorrow.,deadline,synthetic
- Finalize the file expected by tomorrow.,deadline,synthetic
Please email the memo before tomorrow.,deadline,synthetic
Is the article due the day after tomorrow?,deadline,synthetic
Ensure the budget is completed by this Thursday.,deadline,synthetic
The presentation must be by in 4 weeks.,deadline,synthetic
Submit the report by next Friday.,deadline,synthetic
Reminder: Hand in the schedule on or before April 12.,deadline,synthetic
Can you turn in the document expected by January 2?,deadline,synthetic
The code fix must be expected by tomorrow.,deadline,synthetic
- Submit the schedule before October 17.,deadline,synthetic
* Hand in the file expected by in a couple of hours.,deadline,synthetic
* Prepare the analysis until December 11.,deadline,synthetic
Ensure the project plan is completed due the day after tomorrow.,deadline,synthetic
Don't forget to finalize the summary due the day after tomorrow.,deadline,synthetic
We should email the document until tomorrow.,deadline,synthetic
Plan to have the article ready on or before December 18.,deadline,synthetic
Can you email the document expected by October 23 at 3pm?,deadline,synthetic
Ensure the budget is completed before tomorrow.,deadline,synthetic
* Finish the budget until this Saturday.,deadline,synthetic
Is the analysis due the day after tomorrow?,deadline,synthetic
"By in a couple of hours, email the analysis.",deadline,synthetic
"By February 7, 2026, finalize the budget.",deadline,synthetic
Don't forget to turn in the presentation on or before October 22.,deadline,synthetic
Please submit the memo expected by May 24 at 2pm.,deadline,synthetic
The proposal must be until in a couple of hours.,deadline,synthetic
Ensure the file is completed by tomorrow.,deadline,synthetic
Please prepare the summary on or before the day after tomorrow.,deadline,synthetic
Can you deliver the article due in 4 weeks?,deadline,synthetic
Make sure the report is by tomorrow.,deadline,synthetic
Please send the article before ASAP.,deadline,synthetic
Submit the code fix until the day after tomorrow.,deadline,synthetic
Note: Finish the contract no later than next Thursday.,deadline,synthetic
"Can you email the project plan on or before November 1, 2026?",deadline,synthetic
The file is by August 1 at 4pm.,deadline,synthetic
Can you submit the documentation no later than the day after tomorrow?,deadline,synthetic
"- Deliver the schedule before May 13, 2026.",deadline,synthetic
Plan to have the file ready by in 2 weeks.,deadline,synthetic
The overview is no later than this Friday.,deadline,synthetic
"By November 13, 2026 at noon, hand in the project plan.",deadline,synthetic
"By April 17, 2026, email the report.",deadline,synthetic
Is the schedule due October 14?,deadline,synthetic
"Is the budget due February 5, 2026 at 5pm?",deadline,synthetic
The memo must be on or before in 1 week.,deadline,synthetic
Don't forget: Prepare the presentation until November 6 at 2pm.,deadline,synthetic
Is the code fix due January 5?,deadline,synthetic
We should turn in the analysis on or before tomorrow.,deadline,synthetic
Submit the paper no later than next Wednesday.,deadline,synthetic
Is the overview due October 26 at 5pm?,deadline,synthetic
Don't forget to finish the contract until November 25.,deadline,synthetic
Note: Submit the budget by this Saturday.,deadline,synthetic
"The overview must be due June 14, 2026 at 8pm.",deadline,synthetic
We should turn in the memo until in a couple of hours.,deadline,synthetic
The code fix must be on or before the day after tomorrow.,deadline,synthetic
Plan to have the project plan ready by tomorrow.,deadline,synthetic
Don't forget to prepare the schedule until this Tuesday.,deadline,synthetic
Don't forget to email the code fix on or before tomorrow.,deadline,synthetic
Please turn in the article until January 16.,deadline,synthetic
Can you email the overview before EOD?,deadline,synthetic
Don't forget: Send the budget on or before November 21.,deadline,synthetic
- Turn in the code fix before October 21.,deadline,synthetic
"The paper must be by May 1, 2026.",deadline,synthetic
* Finalize the schedule before in a couple of hours.,deadline,synthetic
The article is until in a couple of hours.,deadline,synthetic
"Is the proposal due November 27, 2026?",deadline,synthetic
Plan to have the schedule ready before December 25.,deadline,synthetic
"Plan to have the budget ready on or before June 22, 2026.",deadline,synthetic
