sentence,label,label_source
- Finalize the code fix deadline for this Wednesday,deadline,synthetic
Reminder: proposal deadline for Thursday.,deadline,synthetic
"due: test plan September 10, 2026 by 7pm",deadline,synthetic
• Deliver the application before Monday at 2pm,deadline,synthetic
• documentation - due Thursday at 2pm,deadline,synthetic
Ensure the report is due on May 5.,deadline,synthetic
Code fix — deadline this Thursday.,deadline,synthetic
"Provide draft — due September 2, 2026",deadline,synthetic
Needs to be no later than 6pm: summary.,deadline,synthetic
finish application by today,deadline,synthetic
"finance: Finalize the analysis due by 4pm, asap.",deadline,synthetic
Target: report by January 18 by 4pm.,deadline,synthetic
don't forget to prepare the release notes deadline today.,deadline,synthetic
"• Finish the contract due by November 8, 2026 — thanks",deadline,synthetic
- Provide the release notes deadline Saturday.,deadline,synthetic
PM: Return the timesheet deadline ASAP.,deadline,synthetic
do form by this Saturday,deadline,synthetic
"Kindly compile the invoice due on this Saturday, asap, for the review.",deadline,synthetic
"finance, please finalize the minutes until tomorrow.",deadline,synthetic
Contract - due 9am.,deadline,synthetic
Produce the evaluation required by this Friday.,deadline,synthetic
Proposal — deadline for March 19.,deadline,synthetic
"release notes by October 6, 2026",deadline,synthetic
create test plan before next Sunday,deadline,synthetic
deadline: form in 1 hour.,deadline,synthetic
Research notes needs to be deadline for next Monday.,deadline,synthetic
"Needs to be deadline for in 2 weeks: timesheet, asap.",deadline,synthetic
Post the project plan deadline for 5pm.,deadline,synthetic
Finalize the summary memo by ASAP.,deadline,synthetic
• analysis - due November 14 at 9am,deadline,synthetic
Post the presentation until 9am.,deadline,synthetic
"Please make sure to return the presentation on or before Thursday at 11am, for the review.",deadline,synthetic
"ETA: contract no later than January 22, 2026.",deadline,synthetic
"Please email the meeting notes deadline for ASAP., if possible, if you can.",deadline,synthetic
Reminder: contract deadline for in 2 days.,deadline,synthetic
Summary memo — expected by 11:59pm.,deadline,synthetic
Don't forget to return the design doc due by the end of the month.,deadline,synthetic
documentation due 8pm.,deadline,synthetic
implement report by today.,deadline,synthetic
Ensure the test plan is by Tuesday at 7pm.,deadline,synthetic
create presentation before Monday at 7pm for the review.,deadline,synthetic
Hand in the timesheet on or before Thursday at 3pm.,deadline,synthetic
"Is the proposal due October 12, 2026?",deadline,synthetic
Return the meeting notes before in 3 days at 5pm.,deadline,synthetic
Due this Sunday: invoice.,deadline,synthetic
Post the application due in 8 hours.,deadline,synthetic
do contract by this Saturday,deadline,synthetic
- timesheet - due in 2 weeks thanks.,deadline,synthetic
"Don't forget to upload the dataset due April 9, 2026 at 11am.",deadline,synthetic
"Don't forget to compile the minutes due by November 14, 2026.",deadline,synthetic
"Produce the project plan — before January 1, 2026 by 10am.",deadline,synthetic
"Finalize invoice on or before January 17, 2026 - Best,",deadline,synthetic
Due in 4 hours: budget.,deadline,synthetic
ETA: summary until December 13.,deadline,synthetic
When is the presentation due? (Preferably tomorrow at 7pm),deadline,synthetic
"Is the invoice due November 4, 2026 at 6pm?",deadline,synthetic
- analysis - due noon,deadline,synthetic
post expense report by this sunday at 1pm.,deadline,synthetic
"create schedule before August 6, 2026 at 5pm",deadline,synthetic
Evaluation should be on or before by COB.,deadline,synthetic
Upload the research notes due 2pm.,deadline,synthetic
• project plan - due July 7 at 2pm,deadline,synthetic
Can you prepare the analysis on or before Friday?,deadline,synthetic
• Finalize the proposal due April 26 by 11:59pm.,deadline,synthetic
• Post the slides deadline for in 3 days,deadline,synthetic
Summary memo due by June 25.,deadline,synthetic
Due 10am: analysis.,deadline,synthetic
"resolve test plan by April 4, 2026 at noon.",deadline,synthetic
Implement research notes — due next Saturday,deadline,synthetic
"Do try to compile the minutes before April 7 at 11am, if you can.",deadline,synthetic
test plan due October 17,deadline,synthetic
finish timesheet by Sunday at 1pm.,deadline,synthetic
finish meeting notes by next Thursday,deadline,synthetic
Evaluation deadline this Saturday.,deadline,synthetic
Ensure the slides is by tomorrow.,deadline,synthetic
Evaluation needs to be deadline in 1 week.,deadline,synthetic
article - due April 7,deadline,synthetic
post release notes by today.,deadline,synthetic
* release notes - due by the close of business,deadline,synthetic
• Produce the invoice until next Monday,deadline,synthetic
"Please share the test plan on or before in 2 weeks. Best,",deadline,synthetic
is the project plan due may 20 at 11:59pm?,deadline,synthetic
engineering: Provide the article due on 7pm.,deadline,synthetic
* project plan - due next wednesday,deadline,synthetic
"Due in 4 days: timesheet, if you can.",deadline,synthetic
Don't forget to produce the budget until next Sunday.,deadline,synthetic
"make meeting notes by September 12, 2026 Regards,",deadline,synthetic
Can you post the article deadline December 16?,deadline,synthetic
Share the timesheet due on Saturday.,deadline,synthetic
Ensure the presentation is due by 10am.,deadline,synthetic
dataset by Wednesday,deadline,synthetic
"Can you post the code fix due on October 15, 2026 at 11:59pm?",deadline,synthetic
share summary by Tuesday.,deadline,synthetic
Draft due by this Sunday.,deadline,synthetic
Can we have the expense report due by EOD?,deadline,synthetic
Produce application — due Friday at 7pm,deadline,synthetic
• Submit the draft on or before in 3 hours. Thanks!,deadline,synthetic
Ensure the slides is due on this Wednesday.,deadline,synthetic
Can we have the presentation due by Tuesday?,deadline,synthetic
Bob: Send the form due by this Saturday.,deadline,synthetic
"Invoice should be no later than April 12, 2026, thanks.",deadline,synthetic
"team: Turn in the slides on or before Wednesday, if you can.",deadline,synthetic
* article - due this Tuesday.,deadline,synthetic
"Bob, please send the expense report deadline for noon.",deadline,synthetic
Implement the evaluation no later than today.,deadline,synthetic
due: dataset 2pm,deadline,synthetic
Due Wednesday at 4pm: summary.,deadline,synthetic
"Bob, please send the dataset due by next Saturday. Best,",deadline,synthetic
Can we have the dataset deadline for tomorrow?,deadline,synthetic
* slides - due in 2 weeks,deadline,synthetic
Post research notes required by Friday at 7pm - Thanks!,deadline,synthetic
Can we have the research notes due by Tuesday at 6pm?,deadline,synthetic
Minutes needs to be due today.,deadline,synthetic
make presentation by February 21,deadline,synthetic
article by Wednesday at 3pm,deadline,synthetic
• Prepare the invoice due by next Thursday.,deadline,synthetic
expected by: contract by EOD.,deadline,synthetic
submit contract by today.,deadline,synthetic
"Is the documentation due July 9, 2026? please.",deadline,synthetic
• meeting notes - due tomorrow,deadline,synthetic
Can we have the form deadline Tuesday? if possible.,deadline,synthetic
ETA: budget no later than Tuesday.,deadline,synthetic
Target: article until Monday.,deadline,synthetic
ETA: documentation no later than 3pm.,deadline,synthetic
Ensure the summary memo is deadline for Saturday at 4pm.,deadline,synthetic
Test plan due by September 20 at 2pm.,deadline,synthetic
Ruthik: Deliver the research notes by today.,deadline,synthetic
ETA: project plan no later than this Thursday.,deadline,synthetic
"dev, please provide the budget on or before today.",deadline,synthetic
"Please make sure to finish the presentation no later than June 21, 2026, thanks.",deadline,synthetic
"finish budget by April 11, 2026",deadline,synthetic
Can we have the summary deadline for Saturday at 8pm?,deadline,synthetic
Please turn in the timesheet deadline for in 2 days.,deadline,synthetic
* timesheet - due in 3 weeks thanks.,deadline,synthetic
"Return invoice expected by October 27, 2026 at 6pm.",deadline,synthetic
finish design doc by 2pm,deadline,synthetic
Email minutes deadline for next Thursday.,deadline,synthetic
Proposal needs to be due ASAP.,deadline,synthetic
"Please make sure to upload the assignment due Friday at 3pm, so we can proceed, by then, please.",deadline,synthetic
• Post the evaluation no later than this Friday,deadline,synthetic
Make sure the minutes is due 10am.,deadline,synthetic
Invoice should be no later than Friday.,deadline,synthetic
due: summary Monday at 5pm,deadline,synthetic
When is the summary memo due? (Preferably October 7),deadline,synthetic
Target: article due on June 9.,deadline,synthetic
• test plan - due July 22,deadline,synthetic
Reminder: invoice expected by May 18.,deadline,synthetic
"Reminder: minutes due in 1 week, — thanks",deadline,synthetic
Due today: release notes.,deadline,synthetic
create draft before Thursday at 1pm,deadline,synthetic
• invoice - due Monday at 5pm,deadline,synthetic
"ETA: meeting notes before June 15, 2026.",deadline,synthetic
"Reminder: research notes expected by September 8, 2026.",deadline,synthetic
Submit the documentation due by June 14.,deadline,synthetic
Upload the schedule — before August 13 at 11:59pm.,deadline,synthetic
due: timesheet January 10,deadline,synthetic
Release notes - due 2pm.,deadline,synthetic
ETA: meeting notes before Friday.,deadline,synthetic
form by November 13.,deadline,synthetic
* dataset - due 4pm,deadline,synthetic
"Ensure the research notes is due February 2, so we can proceed.",deadline,synthetic
make assignment by eod.,deadline,synthetic
- schedule - due in 1 hour,deadline,synthetic
• finish the documentation until july 28 by 5pm,deadline,synthetic
Is the application due this Thursday?,deadline,synthetic
report by December 19 at 10am,deadline,synthetic
"article by September 16, 2026",deadline,synthetic
team: Submit the project plan deadline March 18 at 2pm.,deadline,synthetic
Expense report until next Monday.,deadline,synthetic
create report before Saturday.,deadline,synthetic
Proposal — due by June 17 at 5pm.,deadline,synthetic
When is the timesheet due? (Preferably Friday at 7pm),deadline,synthetic
Hand in the schedule — due September 5.,deadline,synthetic
Invoice — due Wednesday at 2pm.,deadline,synthetic
Make sure the application is due by 1pm.,deadline,synthetic
Implement application — due 11:59pm,deadline,synthetic
budget needs to be due on in 2 weeks.,deadline,synthetic
"Email the presentation deadline September 21, 2026 at 6pm.",deadline,synthetic
• slides - due Saturday at 11am,deadline,synthetic
Presentation needs to be deadline for today.,deadline,synthetic
